0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
21, Private,320278, HS-grad,14, Married-civ-spouse, Craft-repair, Husband, White, Male,-41,3,40, Mexico, <=50K
44, Local-gov,45266, 11th,10, Never-married, Armed-Forces, Wife, White, Male,-7,7,56, United-States, >50K
14, Private,216459, Some-college,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,-84,-3,40, United-States, <=50K
41, Self-emp-not-inc,162279, Masters,16, Married-civ-spouse, Other-service, Not-in-family, White, Male,-31,1,21, United-States, >50K
20, Private,144142, Bachelors,9, Married-spouse-absent, Craft-repair, Husband, White, Female,14441,4,40, Trinadad&Tobago, <=50K
30, Federal-gov,193150, Some-college,13, Separated, Adm-clerical, Unmarried, White, Male,-53,-1,40, United-States, <=50K
39, Federal-gov,26768, Prof-school,14, Married-civ-spouse, Other-service, Own-child, White, Female,-74,7,48, Iran, <=50K
17, Private,77117, Preschool,7, Never-married, Exec-managerial, Own-child, White, Female,-32,6,30, United-States, <=50K
33, Private,210577, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Female,-42,7,44, United-States, <=50K
47, Private,224260, 7th-8th,9, Never-married, Adm-clerical, Own-child, Black, Female,-51,6,40, United-States, <=50K
15, Private,168462, Masters,14, Married-AF-spouse, Exec-managerial, Not-in-family, White, Female,-19,6,40, United-States, <=50K
28, Private,302417, Prof-school,10, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,-40,1,40, United-States, <=50K
24, Private,349259, Bachelors,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,38,2,18, United-States, <=50K
36, Private,334636, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,2193,1,32, United-States, >50K
30, Never-worked,232168, Some-college,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,-90,-4,61, United-States, >50K
17, Private,151990, HS-grad,10, Never-married, Transport-moving, Other-relative, White, Female,-14,8,40, Taiwan, <=50K
43, Private,278817, 5th-6th,9, Never-married, Machine-op-inspct, Husband, White, Female,1,5,51, United-States, <=50K
38, ?,149501, Some-college,14, Never-married, Machine-op-inspct, Husband, White, Male,-143,2,50, United-States, <=50K
33, Private,255277, 5th-6th,10, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,-20,2028,40, United-States, <=50K
21, ?,317575, 5th-6th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,-151,-1,40, United-States, >50K
29, Private,121857, HS-grad,14, Never-married, Craft-repair, Husband, White, Male,-76,1,12, United-States, >50K
55, Private,209510, 9th,6, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,-104,3,46, Cuba, >50K
32, Private,350815, 7th-8th,13, Married-civ-spouse, Sales, Husband, White, Male,59,3,49, Hong, >50K
43, Never-worked,143022, Some-college,9, Married-civ-spouse, Sales, Not-in-family, White, Male,36,0,60, United-States, >50K
45, Private,127854, Some-college,8, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,-16,2105,29, United-States, <=50K
20, Private,161228, HS-grad,7, Married-civ-spouse, Transport-moving, Unmarried, White, Male,-105,1,42, United-States, <=50K
42, Local-gov,182659, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,-130,3,40, United-States, >50K
32, Private,869532, Some-college,14, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,-9,-3,34, United-States, <=50K
20, Private,202667, Some-college,8, Married-civ-spouse, Exec-managerial, Wife, White, Male,-64,3,43, United-States, <=50K
69, Self-emp-inc,298899, 11th,10, Married-civ-spouse, Other-service, Husband, White, Male,71,2,50, United-States, >50K
46, Private,105826, Assoc-acdm,9, Married-civ-spouse, Sales, Other-relative, White, Female,5,4,40, United-States, <=50K
34, Self-emp-not-inc,200146, Bachelors,10, Divorced, Prof-specialty, Not-in-family, White, Female,-84,0,43, Peru, <=50K
37, Private,135011, HS-grad,3, Never-married, Sales, Husband, White, Male,-57,2331,54, Philippines, <=50K
16, Private,153687, 1st-4th,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,-96,2,50, United-States, <=50K
38, Private,71893, HS-grad,7, Married-civ-spouse, Other-service, Husband, White, Male,84,3,36, United-States, >50K
36, Private,276198, HS-grad,13, Married-civ-spouse, Sales, Husband, White, Male,-18,4,40, United-States, <=50K
53, Private,472849, Some-college,9, Separated, Priv-house-serv, Wife, Asian-Pac-Islander, Female,130,4,43, United-States, <=50K
49, Private,132133, Doctorate,14, Never-married, Farming-fishing, Not-in-family, White, Female,1,7,40, United-States, >50K
27, Private,336934, Bachelors,14, Divorced, Other-service, Not-in-family, White, Male,-1,-1,8, Ecuador, <=50K
67, Self-emp-inc,500201, Bachelors,9, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,34,0,28, South, <=50K
45, Private,211993, Some-college,3, Married-civ-spouse, Tech-support, Wife, White, Male,-111,-1,50, United-States, <=50K
17, Private,269084, Assoc-voc,14, Widowed, Prof-specialty, Unmarried, White, Female,-9,5,36, United-States, <=50K
29, Private,150959, HS-grad,3, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,-28,4,40, United-States, >50K
49, Private,202259, HS-grad,14, Married-civ-spouse, Protective-serv, Husband, White, Male,-60,2,40, United-States, <=50K
15, Private,6203, HS-grad,5, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,54,7,40, United-States, <=50K
37, Private,281211, 11th,9, Never-married, Prof-specialty, Not-in-family, White, Male,-4,2374,37, United-States, <=50K
22, Private,211310, Bachelors,9, Never-married, Handlers-cleaners, Husband, White, Male,-100,5,40, United-States, <=50K
19, Local-gov,360881, HS-grad,4, Divorced, Adm-clerical, Not-in-family, Black, Male,-61,-2,21, United-States, <=50K
38, Private,346331, Bachelors,14, Never-married, ?, Own-child, White, Female,-11,8,42, Ireland, <=50K
21, Federal-gov,145896, Some-college,7, Never-married, Prof-specialty, Husband, White, Male,-144,0,32, Japan, <=50K
39, Federal-gov,121934, Assoc-acdm,13, Never-married, Other-service, Unmarried, White, Male,-60,3124,40, United-States, <=50K
38, Self-emp-not-inc,179596, 7th-8th,14, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,-119,-3,40, Peru, >50K
62, Without-pay,170607, HS-grad,14, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,8252,4,47, Cambodia, >50K
41, Private,215462, Doctorate,13, Never-married, Prof-specialty, Not-in-family, White, Male,-35,0,32, United-States, >50K
38, Private,157114, Some-college,9, Never-married, Adm-clerical, Other-relative, White, Female,-132,2,40, United-States, <=50K
32, Federal-gov,310208, Preschool,9, Married-civ-spouse, Prof-specialty, Husband, White, Female,-160,-1,50, Outlying-US(Guam-USVI-etc), <=50K
49, Local-gov,231803, Bachelors,17, Never-married, Exec-managerial, Not-in-family, White, Female,-106,5,40, United-States, <=50K
47, Private,224564, Masters,11, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,-147,6,40, United-States, <=50K
21, Local-gov,171555, Prof-school,7, Never-married, Prof-specialty, Own-child, White, Male,-81,6,39, United-States, <=50K
22, Private,239203, Some-college,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,-110,6,40, United-States, <=50K
16, Private,181649, 12th,16, Married-spouse-absent, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,-52,1,40, France, >50K
15, Private,174323, HS-grad,5, Married-AF-spouse, Handlers-cleaners, Unmarried, White, Female,-81,0,40, United-States, <=50K
31, Never-worked,179864, HS-grad,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,-98,0,40, Thailand, <=50K
17, Private,366087, Prof-school,17, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,2,2,49, Jamaica, >50K
38, Self-emp-not-inc,177650, Some-college,13, Divorced, Machine-op-inspct, Own-child, White, Male,-123,7,-3, United-States, <=50K
34, Local-gov,198309, 11th,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-105,1,50, United-States, >50K
41, Private,216289, Doctorate,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,12,3,45, ?, >50K
57, Private,297420, HS-grad,7, Married-spouse-absent, Other-service, Husband, White, Female,-72,2,53, Peru, <=50K
19, Private,275128, 7th-8th,14, Married-civ-spouse, Protective-serv, Other-relative, Asian-Pac-Islander, Female,-93,3,40, United-States, <=50K
40, ?,231232, 10th,9, Married-spouse-absent, Adm-clerical, Husband, White, Female,-81,7,59, United-States, <=50K
33, ?,177762, Bachelors,7, Divorced, Craft-repair, Husband, White, Male,-17,6,40, United-States, >50K
39, Federal-gov,190563, HS-grad,14, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,-79,0,40, United-States, <=50K
46, Without-pay,144940, HS-grad,5, Never-married, Sales, Husband, White, Male,-78,3,40, United-States, <=50K
46, Private,416913, HS-grad,9, Never-married, Adm-clerical, Husband, White, Female,8,3,8, United-States, >50K
64, Private,269505, HS-grad,7, Never-married, Other-service, Husband, White, Female,-84,5,32, United-States, <=50K
49, Private,199147, Doctorate,9, Divorced, Other-service, Own-child, White, Female,-39,7,40, United-States, <=50K
37, Private,378906, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,8,2,51, United-States, <=50K
21, Without-pay,151466, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,-2,0,37, United-States, >50K
44, Private,230252, Some-college,7, Divorced, Exec-managerial, Unmarried, White, Male,-39,3,47, Puerto-Rico, <=50K
60, Private,234056, 7th-8th,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,-93,4,50, United-States, <=50K
38, Local-gov,174752, Assoc-acdm,13, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Male,18,2,59, Columbia, <=50K
60, Private,218716, Some-college,10, Divorced, Other-service, Husband, White, Female,39,4,39, United-States, <=50K
30, Private,158106, HS-grad,9, Married-civ-spouse, Tech-support, Own-child, Black, Male,-60,2,40, United-States, >50K
17, Private,248583, 11th,10, Never-married, Prof-specialty, Own-child, Black, Female,-100,5,40, United-States, <=50K
39, Private,94332, Some-college,8, Never-married, Tech-support, Not-in-family, White, Male,-86,0,36, Cuba, <=50K
33, Local-gov,69481, Some-college,17, Never-married, Handlers-cleaners, Other-relative, White, Male,-73,3,32, United-States, >50K
32, Private,232597, Assoc-voc,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,13,-1,35, Cuba, <=50K
21, Private,333011, HS-grad,10, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,-82,8,40, United-States, <=50K
59, ?,543411, Bachelors,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-57,4,21, India, <=50K
44, Private,176139, HS-grad,14, Never-married, ?, Wife, White, Male,-126,1,40, Jamaica, <=50K
31, Private,254374, Some-college,17, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,6,5,40, United-States, <=50K
35, Private,200378, Some-college,4, Married-civ-spouse, Craft-repair, Own-child, White, Male,-61,7,45, United-States, <=50K
36, ?,181507, HS-grad,11, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,4059,2,50, United-States, >50K
50, Private,176798, Prof-school,10, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,-136,6,20, United-States, <=50K
42, Self-emp-not-inc,305579, HS-grad,10, Never-married, Exec-managerial, Other-relative, White, Female,27,-1,50, United-States, <=50K
40, Private,161185, 11th,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,-62,4,51, United-States, >50K
28, Private,278534, HS-grad,14, Married-civ-spouse, Other-service, Husband, White, Male,-13,3,50, United-States, <=50K
17, Private,129240, Masters,9, Never-married, Other-service, Wife, White, Female,-116,2114,40, Ireland, <=50K
38, Private,75447, Some-college,9, Married-civ-spouse, ?, Husband, White, Male,7631,-2,40, United-States, <=50K
21, Private,361118, HS-grad,9, Never-married, Handlers-cleaners, Husband, White, Female,-97,-1,47, United-States, <=50K
34, Private,809194, Some-college,13, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,-7,2154,59, United-States, <=50K
33, Private,255404, HS-grad,4, Never-married, Other-service, Husband, White, Male,22,4,40, United-States, <=50K
33, Local-gov,226242, Assoc-voc,13, Divorced, Other-service, Not-in-family, Black, Male,22,3,45, United-States, >50K
46, Private,300236, 9th,9, Married-civ-spouse, Tech-support, Husband, White, Male,-50,5,40, United-States, <=50K
54, Federal-gov,346173, Some-college,7, Married-AF-spouse, Other-service, Wife, White, Male,-8,-1,67, El-Salvador, <=50K
35, Private,224225, Some-college,1, Married-civ-spouse, Craft-repair, Husband, Other, Male,58,-4,40, Scotland, >50K
15, Private,235063, 12th,9, Widowed, Priv-house-serv, Not-in-family, Black, Female,-68,3,50, United-States, <=50K
42, Private,171251, HS-grad,9, Married-AF-spouse, Exec-managerial, Not-in-family, White, Male,32,5,42, Germany, <=50K
23, Private,176245, 5th-6th,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,-7,4,40, United-States, <=50K
36, Private,104256, HS-grad,9, Never-married, Exec-managerial, Husband, Other, Male,-17,0,35, Vietnam, <=50K
16, State-gov,202580, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,-73,0,26, United-States, >50K
32, Self-emp-not-inc,75118, Assoc-voc,7, Never-married, Other-service, Wife, White, Female,-80,7,32, Yugoslavia, <=50K
27, Self-emp-not-inc,189158, 9th,11, Never-married, Exec-managerial, Own-child, White, Female,-83,2006,43, United-States, >50K
45, Never-worked,116312, Some-college,15, Married-civ-spouse, Sales, Husband, White, Male,-74,1,40, United-States, <=50K
19, Private,214426, HS-grad,11, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-90,2011,35, United-States, <=50K
36, Private,119279, Some-college,13, Divorced, Craft-repair, Other-relative, White, Female,-109,5,40, United-States, <=50K
19, Private,206607, HS-grad,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-78,-3,40, United-States, <=50K
37, Private,16633, Prof-school,14, Married-civ-spouse, ?, Other-relative, White, Male,-93,-1,47, Columbia, <=50K
17, Private,212029, 12th,10, Married-civ-spouse, Sales, Not-in-family, Other, Male,54,1926,40, United-States, <=50K
32, Private,654183, HS-grad,10, Married-civ-spouse, Exec-managerial, Own-child, White, Female,10,2,40, United-States, <=50K
59, Private,188425, HS-grad,10, Married-spouse-absent, Transport-moving, Wife, White, Male,-39,2,49, Japan, >50K
49, Private,121962, HS-grad,10, Widowed, Adm-clerical, Unmarried, White, Female,-99,5,33, Scotland, <=50K
21, Private,184711, Prof-school,7, Never-married, Transport-moving, Husband, White, Female,-43,3,50, United-States, <=50K
47, Private,422645, Bachelors,9, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,24,3,45, United-States, <=50K
42, Private,185159, Masters,9, Married-spouse-absent, Other-service, Own-child, White, Female,-61,5,42, United-States, <=50K
43, Private,184267, Prof-school,9, Never-married, Other-service, Unmarried, White, Female,-52,4,60, United-States, <=50K
19, State-gov,160276, 7th-8th,10, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,-23,-3,49, United-States, <=50K
18, Private,345592, Doctorate,14, Never-married, Prof-specialty, Not-in-family, White, Male,-83,2,50, United-States, <=50K
31, Without-pay,318516, Some-college,10, Married-civ-spouse, Sales, Unmarried, White, Female,-36,6,49, United-States, <=50K
52, Private,137863, 9th,11, Married-civ-spouse, ?, Husband, White, Female,118,7,22, United-States, >50K
26, Private,99259, HS-grad,10, Married-AF-spouse, Transport-moving, Husband, White, Female,-77,4,26, United-States, >50K
14, Private,335320, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,2,40, United-States, <=50K
38, Private,253528, HS-grad,13, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,106,6,22, United-States, <=50K
17, Private,95492, Masters,9, Never-married, Prof-specialty, Not-in-family, White, Male,-79,5,28, United-States, <=50K
18, Private,44208, Prof-school,11, Never-married, Transport-moving, Own-child, White, Female,-70,0,31, United-States, <=50K
43, Private,213134, HS-grad,9, Divorced, Armed-Forces, Own-child, White, Male,-147,0,36, United-States, >50K
24, Private,162996, HS-grad,10, Never-married, Other-service, Husband, Black, Female,-71,1,50, Hong, <=50K
39, Private,385128, Bachelors,10, Married-spouse-absent, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,93,7,53, Poland, <=50K
41, Self-emp-not-inc,567336, Some-college,9, Never-married, Sales, Husband, Black, Male,-33,4,51, China, <=50K
51, Private,187179, 9th,10, Widowed, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,-34,1,49, United-States, <=50K
37, Private,309023, Bachelors,9, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,-86,-1,40, United-States, <=50K
32, Private,63699, Some-college,11, Married-spouse-absent, ?, Husband, White, Female,5754,2,49, United-States, <=50K
45, Private,78245, Some-college,8, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,63,5,40, United-States, <=50K
42, Private,293871, 9th,13, Married-civ-spouse, Sales, Not-in-family, White, Male,-92,2172,48, France, <=50K
16, Private,81694, Some-college,13, Divorced, Transport-moving, Own-child, White, Female,16,6,40, United-States, <=50K
46, Self-emp-not-inc,108041, Some-college,9, Divorced, Sales, Husband, White, Male,-111,7,34, United-States, <=50K
25, Private,265798, Some-college,10, Never-married, Other-service, Own-child, White, Male,62,4,45, United-States, <=50K
51, Private,248619, HS-grad,10, Married-spouse-absent, Protective-serv, Wife, Asian-Pac-Islander, Male,-75,4,45, United-States, <=50K
18, Private,209132, HS-grad,6, Widowed, Prof-specialty, Not-in-family, White, Male,-9,5,51, United-States, <=50K
50, ?,241440, Some-college,7, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,2898,0,26, United-States, >50K
16, State-gov,66946, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Male,26,6,42, United-States, <=50K
37, Private,219596, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male,-64,5,31, Ireland, <=50K
14, Local-gov,344557, HS-grad,14, Never-married, Other-service, Wife, White, Female,-18,3,49, El-Salvador, <=50K
25, Federal-gov,289927, 5th-6th,13, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,42,2,40, United-States, <=50K
22, Local-gov,205130, HS-grad,4, Married-civ-spouse, Prof-specialty, Own-child, White, Male,45,4,12, United-States, <=50K
46, Private,139253, Some-college,9, Married-civ-spouse, Prof-specialty, Husband, Black, Male,-70,1,46, United-States, <=50K
19, ?,316599, Some-college,10, Never-married, Other-service, Unmarried, White, Female,-100,3,40, United-States, <=50K
40, Private,242889, 9th,7, Divorced, Machine-op-inspct, Not-in-family, White, Male,-34,2751,43, United-States, <=50K
42, Federal-gov,168506, 7th-8th,13, Never-married, Transport-moving, Husband, White, Male,-54,-2,62, Hungary, >50K
30, Private,196547, 7th-8th,9, Married-civ-spouse, Protective-serv, Husband, White, Male,-55,6,32, United-States, <=50K
25, Self-emp-not-inc,468103, HS-grad,12, Married-civ-spouse, Transport-moving, Own-child, White, Female,52,4,38, Cuba, <=50K
27, Private,29329, 1st-4th,9, Divorced, Tech-support, Other-relative, White, Female,-59,6,7, United-States, <=50K
69, Federal-gov,146362, 11th,10, Married-civ-spouse, Craft-repair, Husband, White, Female,-63,-1,49, United-States, <=50K
15, Local-gov,75794, 10th,10, Married-civ-spouse, Other-service, Own-child, White, Female,7,5,14, United-States, <=50K
45, Private,175461, Some-college,14, Divorced, Prof-specialty, Unmarried, White, Female,-105,6,34, United-States, <=50K
39, Private,158760, Some-college,8, Never-married, ?, Not-in-family, White, Male,-113,8,45, United-States, <=50K
52, Private,142660, HS-grad,13, Married-AF-spouse, Craft-repair, Own-child, Other, Female,-34,0,50, England, <=50K
25, Private,42571, Some-college,12, Married-civ-spouse, Transport-moving, Wife, White, Male,-13,5,40, United-States, >50K
30, Local-gov,195013, HS-grad,9, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,-120,1,49, Columbia, >50K
30, Private,296239, Assoc-acdm,10, Never-married, Handlers-cleaners, Unmarried, White, Female,-51,2,47, United-States, <=50K
26, Self-emp-inc,138907, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,-127,6,40, United-States, <=50K
17, Federal-gov,229389, Some-college,6, Married-civ-spouse, ?, Husband, White, Male,14499,1,35, United-States, <=50K
19, Local-gov,99385, Assoc-voc,7, Never-married, Handlers-cleaners, Own-child, White, Female,-131,5,50, United-States, <=50K
51, Self-emp-not-inc,672021, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-60,0,76, Ecuador, >50K
54, Private,217125, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,-98,-1,6, United-States, <=50K
21, Private,380941, 10th,13, Divorced, Adm-clerical, Husband, Other, Male,6236,0,40, United-States, <=50K
26, Private,287129, Assoc-voc,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,-39,-1,37, United-States, >50K
29, Private,84741, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,-58,-4,30, United-States, >50K
63, Private,577511, 7th-8th,14, Divorced, Adm-clerical, Wife, White, Male,12,0,40, United-States, <=50K
43, Private,189709, HS-grad,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,-80,7,40, United-States, <=50K
33, Private,476483, Bachelors,14, Married-civ-spouse, Priv-house-serv, Wife, White, Male,-144,2,34, United-States, <=50K
46, Private,230791, 10th,9, Never-married, Exec-managerial, Unmarried, White, Male,-13,5,40, Hungary, <=50K
41, Private,339794, HS-grad,10, Never-married, Craft-repair, Own-child, Black, Female,-104,6,7, United-States, <=50K
18, Private,213054, Some-college,13, Never-married, ?, Husband, White, Male,-96,-7,46, United-States, >50K
16, Private,194615, Assoc-acdm,14, Never-married, Prof-specialty, Unmarried, White, Female,-86,6,17, United-States, <=50K
36, Private,95085, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,-15,2,40, United-States, >50K
67, Private,261135, Some-college,17, Married-civ-spouse, Exec-managerial, Wife, White, Male,4630,0,47, Germany, <=50K
32, Without-pay,348397, 7th-8th,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,-1,-4,40, United-States, >50K
14, Private,229724, 11th,13, Widowed, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,-44,7,40, United-States, <=50K
34, Local-gov,102346, 5th-6th,9, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,-57,5,40, United-States, >50K
40, Without-pay,224495, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,15,-2,56, United-States, <=50K
38, Private,276791, HS-grad,7, Married-AF-spouse, Exec-managerial, Own-child, White, Male,-17,4,40, United-States, <=50K
55, Private,59460, Bachelors,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,-74,3,40, United-States, >50K
46, Private,239545, 10th,10, Divorced, Sales, Husband, White, Male,-66,5,40, United-States, <=50K
32, Private,62683, HS-grad,10, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,-127,5,40, United-States, <=50K
27, Private,207885, Doctorate,14, Married-spouse-absent, Other-service, Unmarried, White, Female,-45,8,6, United-States, <=50K
46, Private,235306, 10th,9, Never-married, ?, Not-in-family, Black, Female,6,2808,40, United-States, <=50K
37, Private,609677, 9th,9, Married-civ-spouse, Other-service, Husband, White, Male,8,2349,12, United-States, >50K
21, Private,197631, HS-grad,10, Never-married, Machine-op-inspct, Own-child, Black, Female,-24,4,53, United-States, <=50K
40, Private,163083, Some-college,7, Never-married, Protective-serv, Husband, Black, Female,-1,5,53, Columbia, >50K
15, Local-gov,206469, Some-college,13, Never-married, ?, Not-in-family, Black, Female,-66,3,50, United-States, <=50K
35, Private,190407, 1st-4th,7, Married-civ-spouse, Exec-managerial, Husband, Black, Female,-67,2,40, United-States, <=50K
49, Private,163906, HS-grad,9, Never-married, Handlers-cleaners, Husband, Black, Male,17,6,40, United-States, <=50K
52, Private,175738, Masters,10, Divorced, Handlers-cleaners, Unmarried, White, Female,-72,5,35, United-States, <=50K
17, Private,167431, Masters,8, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,37,7,55, United-States, <=50K
49, ?,438051, Assoc-voc,14, Married-civ-spouse, Other-service, Unmarried, White, Male,-48,1817,43, United-States, >50K
25, Private,125658, HS-grad,12, Divorced, Other-service, Not-in-family, White, Female,-24,4,50, United-States, <=50K
40, Private,178198, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,-38,5,51, United-States, >50K
31, State-gov,85955, HS-grad,11, Married-civ-spouse, Prof-specialty, Husband, Black, Male,14575,6,45, United-States, <=50K
34, Private,39379, HS-grad,4, Married-civ-spouse, Tech-support, Husband, White, Male,73,4,40, United-States, <=50K
20, Self-emp-inc,97769, Bachelors,5, Divorced, Machine-op-inspct, Own-child, White, Female,-28,2661,40, United-States, >50K
40, Private,280201, 5th-6th,14, Married-civ-spouse, Transport-moving, Other-relative, Black, Male,-80,0,40, United-States, <=50K
14, Private,311766, 7th-8th,10, Divorced, Prof-specialty, Not-in-family, Black, Male,-13,4,40, United-States, <=50K
19, Private,255281, 1st-4th,12, Married-civ-spouse, Craft-repair, Wife, White, Male,-63,4,43, United-States, >50K
38, Private,175343, Prof-school,10, Married-civ-spouse, ?, Not-in-family, White, Male,-119,7,40, United-States, <=50K
36, Private,238045, HS-grad,3, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,68,6,18, Trinadad&Tobago, >50K
34, Private,187754, Some-college,13, Divorced, Adm-clerical, Own-child, Black, Female,-91,3,23, United-States, <=50K
49, Private,472440, Some-college,4, Never-married, Transport-moving, Not-in-family, White, Male,21,3,49, ?, <=50K
16, Private,302450, HS-grad,17, Never-married, Tech-support, Other-relative, White, Female,-105,0,40, United-States, <=50K
17, Private,144405, HS-grad,6, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,-49,1,50, United-States, <=50K
15, Private,143008, Some-college,11, Never-married, Other-service, Husband, White, Male,-104,1,40, United-States, <=50K
38, Private,184659, HS-grad,10, Divorced, Armed-Forces, Unmarried, White, Male,-18,0,15, Greece, >50K
22, Private,133928, Some-college,9, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,-99,6,40, Germany, <=50K
36, Private,217102, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,1790,-1,40, United-States, >50K
34, Local-gov,212225, Bachelors,13, Married-civ-spouse, ?, Own-child, White, Male,-63,6,8, United-States, >50K
41, Private,176696, 12th,10, Married-spouse-absent, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,-81,-1,35, United-States, <=50K
42, Federal-gov,109334, HS-grad,9, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-15,4,40, Philippines, <=50K
69, Private,117747, HS-grad,13, Married-civ-spouse, Sales, Husband, Black, Male,-45,-5,48, United-States, >50K
19, Private,334991, Some-college,10, Married-AF-spouse, Adm-clerical, Unmarried, Black, Female,-12,-3,57, United-States, <=50K
34, Private,430304, Masters,5, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,-18,3,48, United-States, <=50K
28, Private,270404, 7th-8th,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,50,3079,40, El-Salvador, >50K
45, Self-emp-inc,238141, HS-grad,14, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,-96,5,13, China, <=50K
18, Private,348203, Some-college,9, Divorced, ?, Not-in-family, White, Male,-29,2,49, United-States, <=50K
42, State-gov,187787, Bachelors,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,-3,5,5, United-States, >50K
36, Private,253751, Masters,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,-41,5,73, United-States, <=50K
24, Federal-gov,73507, Assoc-voc,14, Separated, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,-110,3,50, Dominican-Republic, <=50K
